"replicate","prior","correlation","mse","centers"
"9","proportions",0.6,0.783411567268318,"3"
"9","proportions",0.7,0.650061209995512,"3"
"9","proportions",0.8,0.503286628519063,"3"
"9","proportions",0.9,0.355622156395367,"3"
"9","proportions",1,0.200407757249999,"3"
"9","proportions",-1,0.122931720919465,"4"
"9","proportions",-0.9,0.290804793620678,"4"
"9","proportions",-0.8,0.449377588955128,"4"
"9","proportions",-0.7,0.606407754226605,"4"
"9","proportions",-0.6,0.740798057955227,"4"
"9","proportions",-0.5,0.852693363999141,"4"
"9","proportions",-0.4,0.946412878669481,"4"
"9","proportions",-0.3,1.01602337197485,"4"
"9","proportions",-0.2,1.0867726608142,"4"
"9","proportions",-0.1,1.15958252657522,"4"
"9","proportions",0,1.223975810077,"4"
"9","proportions",0.1,1.1690739892032,"4"
"9","proportions",0.2,1.08050084732701,"4"
"9","proportions",0.3,1.00968472439636,"4"
"9","proportions",0.4,0.934298034947361,"4"
"9","proportions",0.5,0.843874254256431,"4"
"9","proportions",0.6,0.731456957244896,"4"
"9","proportions",0.7,0.604375068026738,"4"
"9","proportions",0.8,0.453449742185179,"4"
"9","proportions",0.9,0.292910228547904,"4"
"9","proportions",1,0.123027807129372,"4"
"9","proportions",-1,0.0852690084109241,"5"
"9","proportions",-0.9,0.263988411031581,"5"
"9","proportions",-0.8,0.431681732880693,"5"
"9","proportions",-0.7,0.58990249239354,"5"
"9","proportions",-0.6,0.734350194103646,"5"
"9","proportions",-0.5,0.849890663411449,"5"
"9","proportions",-0.4,0.928138024683252,"5"
"9","proportions",-0.3,0.998233404754109,"5"
"9","proportions",-0.2,1.04483364246629,"5"
"9","proportions",-0.1,1.02859297221921,"5"
"9","proportions",0,1.0218518081582,"5"
"9","proportions",0.1,1.03684296104515,"5"
"9","proportions",0.2,1.0284916457725,"5"
"9","proportions",0.3,1.00040838112432,"5"
"9","proportions",0.4,0.927656645814535,"5"
"9","proportions",0.5,0.83697237783095,"5"
"9","proportions",0.6,0.718861641031824,"5"
"9","proportions",0.7,0.583553662559291,"5"
"9","proportions",0.8,0.426545530279602,"5"
"9","proportions",0.9,0.255125712251595,"5"
"9","proportions",1,0.0819820388484408,"5"
"10","equal",-1,1.00794804868627,"1"
"10","equal",-0.9,1.00377193283745,"1"
"10","equal",-0.8,1.00162285404547,"1"
"10","equal",-0.7,0.999846450108343,"1"
"10","equal",-0.6,0.9982810115759,"1"
"10","equal",-0.5,0.996863485804581,"1"
"10","equal",-0.4,0.99556183095972,"1"
"10","equal",-0.3,0.994357624873007,"1"
"10","equal",-0.2,0.993239692607914,"1"
"10","equal",-0.1,0.992201305131378,"1"
"10","equal",0,0.991238836338423,"1"
"10","equal",0.1,0.990351138747425,"1"
"10","equal",0.2,0.989539359840007,"1"
"10","equal",0.3,0.988807125721146,"1"
"10","equal",0.4,0.988161165423905,"1"
"10","equal",0.5,0.987612653884813,"1"
"10","equal",0.6,0.987180013272178,"1"
"10","equal",0.7,0.986895285420667,"1"
"10","equal",0.8,0.98682152297384,"1"
"10","equal",0.9,0.987120435381862,"1"
"10","equal",1,0.989446384846733,"1"
"10","equal",-1,0.369127390694971,"2"
"10","equal",-0.9,0.496917236234165,"2"
"10","equal",-0.8,0.617840242020093,"2"
"10","equal",-0.7,0.739288518534509,"2"
"10","equal",-0.6,0.863989221398491,"2"
"10","equal",-0.5,0.988544279643939,"2"
"10","equal",-0.4,1.12798042387821,"2"
"10","equal",-0.3,1.25408709563327,"2"
"10","equal",-0.2,1.38987805205589,"2"
"10","equal",-0.1,1.51706751984761,"2"
"10","equal",0,1.63863484844276,"2"
"10","equal",0.1,1.51561593641384,"2"
"10","equal",0.2,1.39133786234083,"2"
"10","equal",0.3,1.26040625624433,"2"
"10","equal",0.4,1.13734286279402,"2"
"10","equal",0.5,1.01124235755368,"2"
"10","equal",0.6,0.887187680418519,"2"
"10","equal",0.7,0.766420235872078,"2"
"10","equal",0.8,0.62484370452148,"2"
"10","equal",0.9,0.493700836775325,"2"
"10","equal",1,0.358255025147477,"2"
"10","equal",-1,0.190111154407135,"3"
"10","equal",-0.9,0.362165803770982,"3"
"10","equal",-0.8,0.551733360745452,"3"
"10","equal",-0.7,0.761602019952004,"3"
"10","equal",-0.6,0.976840247549678,"3"
"10","equal",-0.5,1.20374097518544,"3"
"10","equal",-0.4,1.44152683600211,"3"
"10","equal",-0.3,1.71270616225154,"3"
"10","equal",-0.2,1.97911080081826,"3"
"10","equal",-0.1,2.25404029595214,"3"
"10","equal",0,2.49292491644856,"3"
"10","equal",0.1,2.2245526106445,"3"
"10","equal",0.2,1.97553248986541,"3"
"10","equal",0.3,1.72971072809253,"3"
"10","equal",0.4,1.47164374190507,"3"
"10","equal",0.5,1.2304807594201,"3"
"10","equal",0.6,0.998315159680045,"3"
"10","equal",0.7,0.771934815898925,"3"
"10","equal",0.8,0.560857067370982,"3"
"10","equal",0.9,0.367598815039011,"3"
"10","equal",1,0.191985414854126,"3"
"10","equal",-1,0.118395376153764,"4"
"10","equal",-0.9,0.309357300921002,"4"
"10","equal",-0.8,0.527324175287568,"4"
"10","equal",-0.7,0.784134294535297,"4"
"10","equal",-0.6,1.06769524852668,"4"
"10","equal",-0.5,1.38258102748956,"4"
"10","equal",-0.4,1.71836397162234,"4"
"10","equal",-0.3,2.08908527274573,"4"
"10","equal",-0.2,2.50307210550148,"4"
"10","equal",-0.1,2.90880510292987,"4"
"10","equal",0,3.28043255532927,"4"
"10","equal",0.1,2.90334131035682,"4"
"10","equal",0.2,2.52393259827604,"4"
"10","equal",0.3,2.12782711165417,"4"
"10","equal",0.4,1.77275027823997,"4"
"10","equal",0.5,1.43025820207655,"4"
"10","equal",0.6,1.11095236884133,"4"
"10","equal",0.7,0.825522861253172,"4"
"10","equal",0.8,0.549118782595719,"4"
"10","equal",0.9,0.314134776407165,"4"
"10","equal",1,0.119029867524055,"4"
"10","equal",-1,0.079873974940996,"5"
"10","equal",-0.9,0.282904114899014,"5"
"10","equal",-0.8,0.53923671704037,"5"
"10","equal",-0.7,0.823812129909294,"5"
"10","equal",-0.6,1.1736655409494,"5"
"10","equal",-0.5,1.55714438970065,"5"
"10","equal",-0.4,1.98997999390007,"5"
"10","equal",-0.3,2.43396520729216,"5"
"10","equal",-0.2,2.96033368133735,"5"
"10","equal",-0.1,3.5068571446457,"5"
"10","equal",0,2.4855947202767,"5"
"10","equal",0.1,3.45887389852409,"5"
"10","equal",0.2,2.97440118447076,"5"
"10","equal",0.3,2.50368793912085,"5"
"10","equal",0.4,2.05079147406401,"5"
"10","equal",0.5,1.60710752961564,"5"
"10","equal",0.6,1.20279609956648,"5"
"10","equal",0.7,0.853267122833161,"5"
"10","equal",0.8,0.537738040838938,"5"
"10","equal",0.9,0.287706300927745,"5"
"10","equal",1,0.0817492091062189,"5"
"10","proportions",-1,1.00794804868627,"1"
"10","proportions",-0.9,1.00377193283745,"1"
"10","proportions",-0.8,1.00162285404547,"1"
"10","proportions",-0.7,0.999846450108343,"1"
"10","proportions",-0.6,0.9982810115759,"1"
"10","proportions",-0.5,0.996863485804581,"1"
"10","proportions",-0.4,0.99556183095972,"1"
"10","proportions",-0.3,0.994357624873007,"1"
"10","proportions",-0.2,0.993239692607914,"1"
"10","proportions",-0.1,0.992201305131378,"1"
"10","proportions",0,0.991238836338423,"1"
"10","proportions",0.1,0.990351138747425,"1"
"10","proportions",0.2,0.989539359840007,"1"
"10","proportions",0.3,0.988807125721146,"1"
"10","proportions",0.4,0.988161165423905,"1"
"10","proportions",0.5,0.987612653884813,"1"
"10","proportions",0.6,0.987180013272178,"1"
"10","proportions",0.7,0.986895285420667,"1"
"10","proportions",0.8,0.98682152297384,"1"
"10","proportions",0.9,0.987120435381862,"1"
"10","proportions",1,0.989446384846733,"1"
"10","proportions",-1,0.369159984707737,"2"
"10","proportions",-0.9,0.496936041119851,"2"
"10","proportions",-0.8,0.616641236316844,"2"
"10","proportions",-0.7,0.740526656787744,"2"
"10","proportions",-0.6,0.863326827178501,"2"
"10","proportions",-0.5,0.988498592515597,"2"
"10","proportions",-0.4,1.12896233396256,"2"
"10","proportions",-0.3,1.25371503917518,"2"
"10","proportions",-0.2,1.39319584662239,"2"
"10","proportions",-0.1,1.51868105073908,"2"
"10","proportions",0,1.63408230223836,"2"
"10","proportions",0.1,1.50662808378224,"2"
"10","proportions",0.2,1.38996238866802,"2"
"10","proportions",0.3,1.25932435708127,"2"
"10","proportions",0.4,1.13517877426872,"2"
"10","proportions",0.5,1.01111663923941,"2"
"10","proportions",0.6,0.886827100634843,"2"
"10","proportions",0.7,0.765663968192376,"2"
"10","proportions",0.8,0.624999379605016,"2"
"10","proportions",0.9,0.493309899524293,"2"
"10","proportions",1,0.358271375468973,"2"
"10","proportions",-1,0.195232695661653,"3"
"10","proportions",-0.9,0.34732670358336,"3"
"10","proportions",-0.8,0.496474292596696,"3"
"10","proportions",-0.7,0.633997516932746,"3"
"10","proportions",-0.6,0.761145941712929,"3"
"10","proportions",-0.5,0.867683901172429,"3"
"10","proportions",-0.4,0.949311673465328,"3"
"10","proportions",-0.3,0.999361429505295,"3"
"10","proportions",-0.2,0.998159422091799,"3"
"10","proportions",-0.1,0.992417096397241,"3"
"10","proportions",0,0.99125770665048,"3"
"10","proportions",0.1,0.990199348493536,"3"
"10","proportions",0.2,0.995251326722364,"3"
"10","proportions",0.3,1.00551566101899,"3"
"10","proportions",0.4,0.978498396839168,"3"
"10","proportions",0.5,0.905789387237035,"3"
"10","proportions",0.6,0.787513410975745,"3"
"10","proportions",0.7,0.653792033001579,"3"
"10","proportions",0.8,0.506778008273448,"3"
"10","proportions",0.9,0.355122916803161,"3"
"10","proportions",1,0.197279578302269,"3"
"10","proportions",-1,0.121587805179753,"4"
"10","proportions",-0.9,0.286333163559152,"4"
"10","proportions",-0.8,0.441261152154962,"4"
"10","proportions",-0.7,0.592104811040707,"4"
"10","proportions",-0.6,0.719485527362917,"4"
"10","proportions",-0.5,0.832897307976303,"4"
"10","proportions",-0.4,0.919080145823791,"4"
"10","proportions",-0.3,0.987568419741013,"4"
"10","proportions",-0.2,1.06368364176471,"4"
"10","proportions",-0.1,1.12757986108835,"4"
"10","proportions",0,1.20026039718047,"4"
"10","proportions",0.1,1.13094935972003,"4"
"10","proportions",0.2,1.05503168147812,"4"
"10","proportions",0.3,0.997787275808531,"4"
"10","proportions",0.4,0.927003792055077,"4"
"10","proportions",0.5,0.841772390930223,"4"
"10","proportions",0.6,0.730428356526861,"4"
"10","proportions",0.7,0.607082045651096,"4"
"10","proportions",0.8,0.452926872080829,"4"
"10","proportions",0.9,0.289233285125554,"4"
"10","proportions",1,0.12221450764208,"4"
"10","proportions",-1,0.0818250322761779,"5"
"10","proportions",-0.9,0.255802239687375,"5"
"10","proportions",-0.8,0.42458990486503,"5"
"10","proportions",-0.7,0.571823778163894,"5"
"10","proportions",-0.6,0.709035637801894,"5"
"10","proportions",-0.5,0.813873586426396,"5"
"10","proportions",-0.4,0.899968182317887,"5"
"10","proportions",-0.3,0.965484887791327,"5"
"10","proportions",-0.2,0.999856260125819,"5"
"10","proportions",-0.1,0.999853325147269,"5"
"10","proportions",0,0.991332906910023,"5"
"10","proportions",0.1,0.991606664500686,"5"
"10","proportions",0.2,1.01255890785492,"5"
"10","proportions",0.3,0.988138097870015,"5"
"10","proportions",0.4,0.918982466800693,"5"
"10","proportions",0.5,0.829691755042869,"5"
"10","proportions",0.6,0.717592436908812,"5"
"10","proportions",0.7,0.580479414604748,"5"
"10","proportions",0.8,0.428647590104196,"5"
"10","proportions",0.9,0.262002861993271,"5"
"10","proportions",1,0.0833568241425793,"5"
